;neutral;We're using TFS and we're having problems when we switch branches, it's throwing up problems with the TFS bindings every single time. We still have .vspcc files .vsscc files which is I'm guessing where it stores the bindings, does anyone have any advice on how to easily switch between branches in TFS without pain?
;negative;The Tumblr iPhone app looks awful --both the gradients and the unnecessary boxed look imposed by the gray border. Stick to the standard UITableView look. What Apple uses for *their* apps is what looks most professional, not random novelty stuff.
;positive;is in so u need not to worry! Internally the data is always stored as TEXT, so even if you create table with , SQLite is going to follow the rules of data type
;positive;The documentation of jQuery is really great and not that hard to understand. @URL
;neutral;You can use
;positive;You have to created a new model for hold referral code. below are given model syntax. add These lines in your last lines your models.py Above mention line will create your user profile at the time of creating user.Hope this work for you!!!
;positive;"+1 for *""...the debate was about **what** was actually meta data.""*"
;negative;In Bash, you use parameter expansion: In your case, say . No need to go overboard and cry for regexes at the slightest provocation -- Bash has plenty of power!
;neutral;Is it possible to create images with PHP (as opposed to simply linking to them via HTML) and if so, where should I go first to learn about such a thing?
;positive;"I wanna make popover for add new event when user will click to day (""select"" callback in jsEvent.pageX and jsEvent.pageY parameter but Idea where is this popup still sticked on clicked element looks better. So my working code for stick popup to some element : html I already tried something like this: But isn't working. Any help will very greatful!"
;neutral;Probably not, given they already have a checksum. Adding a second one isn't going to help all that much unless you're really worried about edge cases which the UDP checksum doesn't pick up.
;positive;This was a very quick and excellent way to show me everything I needed!
;neutral;Maybe you can use the to do this.
;negative;I've tried several other IDEs (the last one was eclipse) but always come crying back. The thing I end up missing most is homesite's 'tag insight' for all the html tags.
;negative;Because the ORDER BY RAND() method is terrible for performance. Note that he has 120,000 rows in his table.
;neutral;No communications. Just trying to get one to run the other, passing it a few params. They are both installed to the same directory under Program Files and access files under app data.
;negative;EDIT: Also you should avoid using it can make debugging extremely frustrating.
;neutral;Or you can add the function to your .bashrc to make it always available.
;neutral;What is 1.01 binary in decimal?
;negative;I just came across this idiom in some open-source Python, and I choked on my drink. Rather than: or even: the code read: I can see this is the same result, but is this a typical idiom in Python? If so, is it some performance hack that runs fast? Or is it just a once-off that needs a code review?
;neutral;Any ideas for why this happens?
;positive;@USER What an excellent tool! I will be using this ALOT in future! :-)
;neutral;Add a bit of demonstration code and I'll upvote.
;positive;I have just read and I really loved to the question. Naturally, an interesting question popped in my head... How to add my own events (of my own applications) in the Control Panel -> Sounds and Audio Devices -> Sounds -> Program Events? And another related question, that I suppose should be answered here as well is... How do I play those sounds specified in the Control Panel, when the event in my application occurs?
;neutral;Isn't it just a base 64 encoded version of the serialized data?
;neutral;I've run into this problem a couple times now. Last time, I wanted to create an array of arrays (matrix) of BOOL's. I ended up encapsulating them in NSStrings, because apparently NSArray only has arrays of objects. This time, want an array of arrays again, but of CGPoints. I'm going to be using these to draw images to the screen. Is there a way to create an array of CGPoints without them being objects? Should I even worry about the memory/performance overhead of having a matrix of 96 objects?
;positive;I think JSON is in incorrect format. Try this:Change the in your OperationContract to Try adding following when request is made: If still it doesn't work, then try Overriding method in your class. Now make an object of and call method and here you can see your required JSON format. After you get required JSON format, then try sending JSON in that format.Hope this will help! Thanks
;positive;Absolutely Beautiful!
;neutral;Do you need to worry about hitting the server with too many requests at once?
;neutral;It's usualy known as [Board presentation](@URL).
;negative;Why is `AbstractMap.SimpleEntry` convoluted?
;neutral;"""Most merchants I have worked with were scared to death of exactly that"". There are few things scarier to a business than, ""we're taking away your ability to get money""."
;neutral;Since there are two different Open-source libraries ( and ) to handle writing & extracting files from a zip file, why worry about doing it yourself?
;positive;I'm trying to create a grid (matrix) of squares in a given area with n columns and m rows, and an option to set a spacing between the squares if desired. The grid should fill squares with random coloring. I'd also like to add a zoom function, so the colored squares will appear much bigger in a region that is double-clicked. Can anyone suggest a good method to generate the grid and assign random colors to the squares? If you can suggest how to create the zoom effect too that would be SUPER :) I'm new to canvas, so any method help would be great! Thanks
;neutral;On the server or on the client?
;neutral;Are the elements also initialized to '\0' when allocating memory to a string through malloc?
;positive;Excellent - thanks!
;negative;Compare these two methods: Aside from the method signatures (bar can declare instead of ), is there any practical difference between the two methods? To be clear: I'm aware that this is a horrible approach to exception handling, and should not be done!
;positive;I'm using the ImageMapster jQuery plugin, and I want to limit the number of selections that can be made on a (image-) map to a certain number. Let's say I have 30 areas, but only want 3 to be selected at the same time. After 3 selections have been made, the 4th selection should overwrite the 3rd. Is there a way I can do this? Any help would be hugely appreciated!
;neutral;AT what stage are you populating the ListBox? I fear you are doing it too late to be persisted in the page, if ViewState is not somehow disabled.
;neutral;a big minus of this implementation is you don't think about cases when your item is not found
;negative;"When I refactor the following line: using Resharper's ""Use Object Initializer"", I get the following: I really hate this type of formatting because with longer object names and variables it just gets out of control. How can I get Resharper to do the following?"
;negative;"Im getting really depressed over this so I could really use some assistance. I created a new project in visual studio. I first created a new header file, called ""MyString,h"" and placed it in the header folder. It contains a class called String. you can see the code I used for it at the end of this I also now have a MyStringTest.cpp file in the source files folder. It has the following code in it. Expected: Compiles and runs a console program which will output ""llo"" Reality: Error: 'Identifier 'String' is undefined Here is some of my code in the header file...i really cant fit all of it. ...."
;negative;The following code to use results in black image no capture, why? Note that adding before capture has no effect! Googling has been completely useless for this case, so far!
;neutral;This is a copy of the question : But now is for netbeans (I'm not a eclipse lover. CTRL+TAB does not change pages.) Please, I'm very curious.
;positive;"Would you happen to have another column in your table where you can group them as ""1 2 3 4"" , ""1 2 3 4"", etc?It would look something like this:1st column | second columnA | 1B | 1C | 1D | 1A | 2B | 2C | 2D | 2If you order it by 2nd column, it will return 1 1 1 1 2 2 2 2. But since you have another column, you can do order by 1st column, 2nd column, and it will be 1 2 1 2 1 2 1 2.This ia ofcourse assuming that you have a field like 1st column. But given that you're looking at having them order like 1 2 3 4 1 2 3 4, there must be something in your other fields that can help you achieved that Hope this helps!"
;neutral;@USER it's *Rogerio*
;positive;That's what I'm going for, I think. If you could help with the code, I'd be thrilled!
;neutral;yeah: hopeless!
;neutral;That's right, I have no plans to replace the existing system, sidecar is an excellent analogy.
;neutral;urllib.quote ought to help with this.
;neutral;The ``-Q`` option doesn't seem to exist on my machine.
;neutral;"You can also right click the method name and click ""Find all References"" in Visual Studio. I personally would just do a CTRL + SHIFT + H to"
;positive;Excellent, this works perfectly! Thank you :)
;positive;"So I found this. If you do a ""Ctrl+O"" it brings up a small window called the quick outline. In this I can use wildcard (*) while searching which is extremely useful!"
;positive;I am Posting my values from database here, code: ?> Then I am trying to write out all rows of my array but can't get to understand how. However, this is the code from my script. Hope you can help somehow. Thanks. I can't find a solution so I am very greatful for good and simple answers!
;negative;We in the process of building an IOS app (it's yet to be launched). We are trying to implement Push Notifications as part of the build. We have set this up via Amazon SNS and have created and registered an app certificate for the app which contains push notification permissions. Basically we send the app message from Server code - it states that it has been published and it returns the message ID but the device doesn't receive anything. To clarify the device registers ok for remote notifications and returns a device token. Very frustrating! Does anyone have any tips?
;neutral;false && false == false I'm afraid that you would need to make that the negation of an XOR in order to make it correct.
;positive;I was wondering - when making my website - how i can put a bottom margin that lifts an a-tag up. CSS: And here's also my html: I really hope you can help me out :) greetings form the Netherlands!
;neutral;@USER nope, theres 21. Look at Jon's answer. The file names are lying!
;negative;You should never, ever use . It gets really really slow as the size of table grows. Instead you should . In case you have irrational fear of learning, here is there solution which would do what you ask for:
;neutral;"What about an equivalent to ""tail -f -n500 ""?"
;negative;"Tools -> Options -> Projects & Solutions -> Build and Run ""On Run, when projects are out of date:"" Select ""Always Build"" That's it, had it myself, extremely annoying."
;neutral;You just need the to handle the QoS on Linux boxen. However I wouldn't expect that much from it because of the results I obtained and .
;negative;I have a fairly large codebase with several directories and files and I would like to check out a view or have a view as of a given date (Septermber 12th). I am manually checking file histories and doing and this is extremely painful. I wonder if there is a way to do a checkout and load everything as of a particular day at once?
;neutral;Your code is extremely vulnerable to injection...
;negative;I have a query that has approx 20 columns and I would like to export this to an Excel file with the column headers. I thought this would be easy to figure out but no luck! I searched the web and found one suggestion that did not end up working so I am stuck. Anyone have any working ideas? Thanks,
;neutral;This will disable your submit button for 5 seconds: You would also want to make sure, that the malicious user doesn't submit the form by other means! Make sure to run server-side validation:
;negative;Right, I've got this horrible mess of html and erb (that does work!), but I want to do things properly and render the whole thing with the method. But I'm not sure how to do this, I can only render text with the link_to at the moment.
;positive;@USER a *very* excellent question. There's not typically a good reason to do so.
;neutral;Is this possible? I have looked online and cannot seem to find an answer.
;neutral;DELETE command doesn't work with JOIN
;positive;Excellent! Thanks :)
;neutral;You don't know if threads are killed unless you catch a signal that tells you so!
;negative;Indeed, this is awful. A pity there is no option to change it. Every other IDE/editor I used opened tabs to the right.
;positive;i found some class that a very great men develop!!! that solove this: here is a link to download it it the last post on the page: direct link:
;negative;@USER I'm afraid I don't understand what you mean! That example is using an ajax call when creating a ProductViewModel object to get the data.
;negative;Sorry, I wasn't clear. You would need to add that as a BOOL property on your class. It originally sounded as if you had a single place that handled the notifications and displayed the errors.
;neutral;"If you are getting thrown off by the fact that the user/group is listed as having ""Limited Access"" on the ACLs on, say, the parent site/web. That's just a placeholder SharePoint uses to make sure people have access to at least the bare minimum set of objects (e.g. theme and other UI files and the parent web itself) to get to the list or item you actually want them to have access to. As long as the group only has access on a single list, you should have to worry about them having access to anything else."
;negative;Was afraid someone would say that...! Is there any hack I could put in place?
;negative;Yes, yes it is. It is really horrible though. There is also this atrocity:
;negative;Not for me, but I can suggest some possibilities :It may cause problem while editing--> This can be solved by using some comments--> And then this will cause the code messier Some code may crash and your code success will go away from you |.|--> No solution - unless you know more about the code! Code upgrade problem-- If external code has upgrade you may have problem to know which is that code--> Again use comments--> And again messier So these are some that I can think about!EDIT---Some cons:You can make it more convenient to edit--> You can edit more than one code at onceYou can edit some code that you wan't able to edit (external resource before)--> Modifying is more convenient.You can make it load faster--> 1 file with 1000 KB is faster than 1000 files with 1 KB each.It is safer--> You don't need to worry about external resource being deleted!!These are my suggestions. Try to think more about it!
;neutral;"If it's of any use to anyone, I made a . It removes the oldest item (bottom of stack) when it gets too big. (This question was the top Google result for ""C# limit stack size"")"
;neutral;How did u do that on linux ?
;neutral;Answer coming late. But anyway ... here goes: If it's indeed PIC S9(9) COMP and not COMP-3 then it's not a 'sinister' COBOL packed field but a simple 4 byte integer!
;negative;"I'm receiving a recovery feed from an exchange for recovering data missed from their primary feed. The exchange strongly recommends listening to the recovery feed only when data is needed, and leaving the multicast once I have recovered the data I need. My question is, if I am using asio, and not reading from the NIC when I don't need it, what is the harm? The messages have sequence numbers, so I can't accidentally process an old message ""left"" on the card. Is this really harming my application?"
;positive;Very useful question and an excellent answer ! Thanks
;negative;I'm writing an Eclipse plugin for the JDT. I need a functionality that tracks certain strings or regular expressions and possibly creates markers. I know that Eclipse already does that for //TODO comments, for example (creating task markers for them) but I'm not sure if I can use the same mechanism. I can write my own but worried it would be too inefficient and not sensitive enough to code chnanges.
;positive;Works great :) Thanks a lot!
;negative;I'm new to ror and am finding the scattered documentation extremely frustrating! When the commands rails generate model or rails scaffold are any fileds automatically created. I'm thinking here about the Id field in particular. Additionally, could anyone point me to the documentation which specifies this?
;positive;I have 2 files I need to merge based on 2 columns. I have tried using awk as well as tried combining the 2 columns using _ and then using the join command. When using join, some records were not matched, even after sorting, and multiple records were created. Using awk I can match the files correctly, but cannot get the output to print with zeroes when no match exists. File 1: File 2: Desired output: Any help would be hugely appreciated, I am new to large data files and unix!
;negative;I have implemented this in my Visual Studio addon Visual Installer as IntelliSense Member Completion.If you type variable followed by a period (.) a list of all possible members of this class is presented in a list from which you can choose:Second option is to move cursor over any class to view it's members:See details here: @URL.
;positive;Thanks. That was a really great pointer!
;negative;@USER :( :( That is really sad. :(
;neutral;Have you considered overriding the administrative templates for the models in question? This provides an excellent overview of the process. In this particular situation, having a finer-grained level of control may be the best way to achieve the desired result.
;negative;I've done some easy .hover(function() statement in jQuery. When i hover over a text i simply want a #div.fadeIn, and on non-hover fadeOut. It works. But it's just if i spam the text-trigger with hover and un-hoverring really quickly and then stop the animation begin to give a blinking effect. It just kind of loops, really annoying!
;neutral;see Binary Worrier's suggestion to psuedo-inline that into an extension method.
;neutral;is there a eval function in ML?
;neutral;You can also detect malicious bots, which wouldn't respect robots.txt using .
;neutral;if you're really, really worried about performance, using a live nodelist might be faster : This is unlikely to make much of a difference though, and as has been mentioned, using setInterval with long intervals (a second is big, 4ms is small) is unlikely to have any major effects.
;negative;@USER Two different control statements just to appease developers who want their switch statements to work in a slightly different way? That's a **terrible** idea. VB [had that mentality for loops](@URL), and it worked out terribly.
;negative;I am aware of question, but not to sure how to map it to my current situation. (Rebase is scary, undoing rebase is double scary!) I started out with several different feature branches of my master: I wanted to merge them all together and check they worked before merging back onto the top of master, so I did a: Then Which leaves me with Then I corrected some bits that didn't compile properly, and got the whole feature set to an acceptable state: My problem is that my colleagues tell me that we're not ready for FeatureA. Is there any way for me to keep all my work, but also revert to a situation where I can just rebase FeatureC on to Feature B?
;negative;i can't find it : \
;negative;CorePlot: Candle Stick , how to set more distance between every stick when zoom in and zoom out? When i try to zoom out, it looks really terrible. How can i fix it?
;positive;Great to hear! Good luck implementing. If you have any questions, feel free to ask :)
;neutral;For example in the code below:
;neutral;Instead of this just use . THis will help you to come back to the previous activity. As per your code, the application was completely killed.
;neutral;Instead of saying: say: This would preserve the tag and also remove the malicious code from lines where the tag doesn't exist! EDIT: As by , you can say:
;positive;@USER Lafortune Your answer there was incredibly helpful! Thank you!
;negative;it is being deprecated because it is old and unsafe. switch now or feel the pain later!
;negative;What an awful Api!
;negative;The problem was due to a malfunctioning . Very painful and a lot of time wasted.
;negative;This algorithm is terribly inefficient for small sample chosen from a large set. Picking 5 integers from a million takes one million calls to rand() instead of 5.
;neutral;I think you'd be better off with Iterables.
;negative;"Shortcut keys often don't work the same way across all browsers. And they are awful on Opera. And most users won't use them. The only thing I'd bother with on most sites is buttons for next and prev, and I'd also make the alt tag say ""next"" or ""previous"" to assist browsers with fast forward."
;positive;Well, without any third-party tools, I'd say try using the clipboard ring, but roosteronacid's idea about the snippet is probably quicker. Hope that helps!
;positive;It's a progress bar! :) Setting makes it a rotating circle rather than a classic progress bar. There are several different styles you can use. Play around with them to find the one you like :) Hope this helps!
;neutral;Added bounty to see if I can get a full answer (ideally: the code snippet that, when added above, answers the question).
;positive;Excellent! Thanks for the additional detail Sean!
;negative;That's depressing :/ Are you sure I can't get a collection of all controls on the page with a particular class and give them a single data source?
;negative;I'm trying to insert the following array ( from a html form ) but i believe i'm working with this array in a very awful way The array: Actual code: ?> current output: What would be a decent way to do it? EDIT : No need to show how to connect to a database, i just need to deal with the array data.
;negative;@USER That's disgraceful :(
;negative;It would be sad:(
;neutral;it cannot be done through explorer.exe
;neutral;@USER no, this will still work, because of the GROUP BY clause
;neutral;A related question: Have you faced the issue of making the same code work with 2005 and 2008. If yes, how did you solve it?
;positive;That worked excellent! How can I make my X-axis go longer to right so it makes the chart bigger?
;negative;That's very sad :(
;positive;Excellent answer, +1!
;negative;I really hate to give any pointers without explanation but i think your requirements are bigger ::: so --->
;negative;"As I'm a former C++ programmer that code makes me cringe. Multiple postincrements in C/C++ have ""undefined behaviour"" (i.e. it's an error, but the compiler won't tell you so.) It's legal in C# and Java will always output ""1,2,3"" but your C++ programmer colleagues will hate it."
;neutral;Maybe you can post the relevant code snippet? Regards, tamberg
;positive;No worries found it! I clicked on the little button on the top right of this
;neutral;What makes you think it can't?
;neutral;But the question is not as simple as assuming ... . But surely this is a Google for it question? Pretty much every regex primer you can find anywhere uses IP as an example! scores 183,000 hits!
;negative;I'm looking for as automatic way as possible. Surronding every query with a StopWatch would work, but it's a lot of work.
;neutral;Joel Lucsy: That implementation of SQLite is a mixed-mode assembly which is not supported by Silverlight. Only a pure managed implementation would work under the Silverlight CLR.
;neutral;S.Keller's solution worked for me and may fix your issue too.
;neutral;Are you using a PHP framework?
;negative;I am using Eclipse 3.4.1. I have an external library that consists of a bunch of JAR files, and some HTML JavaDoc. I know that I can attach the HTML JavaDoc to individual JARs by going to their Properties page, JavaDoc location, and setting it there. But it would be a pain to do this for each individual JAR. Is it possible to do them all at once somehow? The JavaDoc location is the same for them all.
;neutral;You can use
;positive;I used ExcelLibrary with very great results! (until now it support Excel 2003 or lower versions).
;neutral;You never compile an .h file by itself, I think.
;positive;I am working on an opensource app that using SubSonic 2.0.3 I need to regenerate some of the code so I need the tool that does that. I cannot find this version 2.0.3 of the code generator executable. Any help would be greatly appreciated!
;negative;It's a very painful process to ajax `files` to a server side script. You might try: @URL
;neutral;I am currently working on an n-tier system and battling some database performance issues. One area we have been investigating is the latency between the database server and the application server. In our test environment the average ping times between the two boxes is in the region of 0.2ms however on the clients site its more in the region of 8.2 ms. Is that somthing we should be worried about? For your average system what do you guys consider a resonable latency and how would you go about testing/measuring the latency? Karl
;positive;Excellent answer! Your recipe works like a charm.
;negative;Note that this doesn't use a StringBuilder, so will have horrible performance for very long sequences.
;positive;For a good c compiler use . It is an excellent compiler which a huge device database to select from! You can use keil to generate a Hex file (in the Intel hex file format). You can then load the hex file into to simulate your design and see the output!
;negative;On Win with MSVC there's but it's really horrible and you don't want to use it if you can possibly avoid it. Better to say that there are no exceptions.
;neutral;Why can't setting the view's xml attribute make LinearLayout scrollable.?
;positive;You can easily define a comparator for a one-level , so that lookup becomes way less cumbersome. There is no reason of being afraid of that. The comparator defines an ordering of the _Key template argument of the map. It can then also be used for the multimap and set collections. An example:
;positive;I have a slider built into my web page thats dimensions and ratio alter for different screen sizes, I need the images that I place within this slider to also alter for the same purpose. The code that I have does't seem to be working, I'm a bit of a newbie to jQuery and have pieced it together myself but I think that its essentially quite close to being functional��_ Any help would be hugely appreciated! M
;neutral;describes the binary format of objects in some detail. The describes the format in excruciating detail.
;positive;Excellent, thanks very much!
;positive;@USER wooow I didn't know that that was important!! thanks a lot :)
;neutral;If string object allocations worry you, then you should precompile the regular expression!
;neutral;Moderate > 300 - 500 nodes at once
;neutral;It can't be closed, but you can remove the OK button by specifying a function as the 3rd parameter: But seriously think about this, because spawning unclosable dialog boxes won't exactly make people overjoyed about your site.
;neutral;What technologies are you using? You can write direct to Word 2007+ (.docx) as it's basically just a zip file with XML in it (in an awful and poorly documented format, but never mind). If you're using the older binary format then it all depends on which 3rd-party tool you're using to write to document.
;negative;I have a password that I want to store as property in a Web Part that can be set via the tool pain. Currently it is a String and can be clearly read. How would I go about making it * out? If this is the wrong way to be doing this what would you advice to do instead?
;neutral;I have used in Python with great success. However, I am trying to learn Scala. I have an IRC bot that I would like to add some features to, mostly having to do with screen scraping web pages from our corporate intranet. That requires being redirected to a corp-wide login page, then going to the destination, then having to possibly submit another login. Does anyone know of something that I can use from Scala to get this sort of functionality?
;negative;Oh, right. That'd be the forum template that generated that. And no worries, I didn't take it personnally !
;negative;I know I can configure command line arguments in the Run configuration but I want to run a java file multiple times with different command line arguments. It's a pain to change the Run Configuration every time. Is there a way I can make Eclipse prompt me for command line arguments every time I run the program?
;negative;@USER - because I was afraid I'd insult your intellect!
;positive;@USER - Excellent! Everything is falling into place now. If you post as an answer, I will happily accept it.
;negative;I found this code (full version here ) It's work for me but now i don't know how to stop it (for making test it's horrible, my new php file not interpreted!)
;neutral;@USER Not True... See my Edit
;negative;I've been reading about MVC design for a while now and it seems officially the View calls objects and methods in the Model, builds and outputs a view. I think this is mainly wrong. The Controller should act and retrieve/update objects inside the Model, select an appropriate View and pass the information to it so it may display. Only crude and rudiementary PHP variables/simple if statements should appear inside the View. If the View gets the information it needs to display from the Model, surely there will be a lot of PHP inside the View -- completely violating the point of seperating presentation logic.
;neutral;Are you using Hibernate or similar to interface the database?
;neutral;I have added a reference to an excellent article showing to go about it.
;positive;Excellent! Thank you for your perseverence :)
;neutral;What are the ways to retrieve data submitted to the web server from a form in the client HTML in ASP.NET?
;neutral;[fiddle](@URL) was not related to the table layout of auto versus fixed. The fiddle shows that it works for both. If you are still seeing a problem while using the newer version of jQuery-ui, then it must be another issue with your code.
;neutral;Sometimes youre developing and you decide to commit, forgetting you created a few files on your project. Then a few days down the line your buddy gets your build out of subversion and complains that some files appear to be missing. You realize, ah crap, I forgot to add those files! How can I get a list of the files that are not under version control from subversion so I'm sure I've added everything to the repository?
;negative;I'm trying to compile code that I know to be working on other peoples' machines but is throwing a particular error on my system. Specifically the error relates to the printf() method The method printf(String, Object[]) in the type PrintStream is not applicable for the arguments (String, double) For instance Does anyone know why this error is cropping up? There are alternatives to using printf(), but this is very annoying!
;neutral;"If I start a process with exec(), how can I later terminate that process, with say pressing/sending the ""q"" key. Instead of using , you could look at using , which requires that you pass in an array specifying three -- one for , one for and one for . This will let you easily feed input into the program while processing output, without blocking just waiting for it to execute. You can later use to viciously murder it, if needed."
;negative;I am very jealous of your name!
;neutral;"This is flat wrong I'm afraid - you should follow W3C guidelines: @URL ""compact"" - but rather using elements or attributes correctly for the purpose which they were designed for."
;neutral;Are you expecting to speed up the video without affecting the sound, or did the timer solution just make the sound aggressively awful?
;neutral;Right, and that code calls which one: phone.dial(phoneNumber) or phoneNumber.dialOn(phone)?
;negative;Ahw... that's plain sad :(
;positive;@USER excellent reading, many thanks! :D
;positive;By creating datastore models that inherit from the Expando class I can make my model-entities/instances have dynamic properties. That is great! But what I want is the names of these dynamic properties to be determined at runtime. Is that possible? For example, Is this possible? If yes, how to do this? I have already tried some funny ways to do this but did not succeed :P Thanks in advance.
;positive;Godd luck, hope you figure it out! :)
;positive;@USER yeah...definitely positive!
;positive;This is incredibly useful, thank you!
;positive;This is amazing...I had no idea you could control UI elements without even needing to mess with the UI... You are a hero :) thank you!!!!!!!!!!!
;negative;"I have an application where I need to adjust view position according to current focused subview (it's a list with focusable items, current focused item must be in the center of the screen - used for a tv application controlled from tv remote). Position must be adjusted with animation. I got it working with just one problem: if the user changes focus before the animation is complete (quickly taps ""up"" button twice) next animation starts with ""jump"" - it starts from the same position as did the first one. So what I try to do is I cancel previous animation and start another, but then new animation starts from the point where first animation was started, so user can see a very obvious jumps in the animation, which look really awful. Here's the code: So must question is: how can I start translate animation from the point where previous translate animation left on (assuming that it was cancelled)? Or, in a simplier words, how can I determine current visible rect of a view?"
;neutral;if all you have is the GUID, how would you know which table it came from?
;neutral;Is there any difference between: and The convention that I've seen in most Python code (and the code I myself write) is the former, but I recently came across code which uses the latter. None is an instance (and the only instance, IIRC) of NoneType, so it shouldn't matter, right? Are there any circumstances in which it might?
;neutral;i.e. is it possible to do this:
;negative;Blimey - I hate XML Namespaces!
;neutral;could some one help me how to add new css using views theme in drupal 6.0
;neutral;templates are not inheritance
;positive;"I appreciate your warm welcome, I never seen such a warm regard here for trying to be helpful, it was a really pleasant introduction and I want to thank you for taking your time to write - at last the end of the questions reads ""If anyone has any ideas I would be extremely grateful!"""
;negative;Sorry, I was just trying to help and obviously misread the question. No need to get angry!
;positive;I started wondering today if it would be possible to integrate Joomla+CB with Google apps. If that would be possible we could have one great product! The first thing that I would want to integrate is the logon-process, one login for Joomla+Google apps. Then it would be great to have some Google apps modules: - your latest e-mails - your next calendar entries - your google talk buddies online/offline - your most recent docs and spreadsheets
;neutral;"I need to specifically catch SQL server timeout exceptions so that they can be handled differently. I know I could catch the SqlException and then check if the message string Contains ""Timeout"" but was wondering if there is a better way to do it?"
;positive;Theoretically if you wrap the functions of each file in a separate class then you can call them both without problems. You don't even need to really worry about class state if you call them statically.
;negative;A unit test should do the same thing every time that it runs, otherwise you may run into a situation where the unit test only fails occasionally, and that could be a real pain to debug. Try seeding your pseudo-randomizer with the same seed every time (in the test, that is--not in production code). That way your test will generate the same set of inputs every time. If you can't control the seed and there is no way to prevent the function you are testing from being randomized, then I guess you are stuck with an unpredictable unit test. :(
;neutral;FlexeLint is a commercial product which has no development history in common with Johnson's original Unix Lint, AFAIK. A non-commercial alternative is Splint.
;positive;@USER Lee: That is an excellent video! I had downloaded Automapper, but wasn't sure how to use it on anything more than the simplest object mappings. I love how some of the concepts shown help keep the code DRY.
;negative;@USER I'm really afraid of what you've told :(
;neutral;Yup because I am doing a search, unless you know another way.
;positive;I think StaggeredGridView is what best suited for your requirement. this is the link go and download and attach this library to your project. I used this and it works very beautifully..!
;positive;"Thank you for the excellent answers! @USER is correct: It is indeed a case of memory fragmentation. I confirmed this by modifying my example above to allocate a series of 49 MB buffers after the reaching the ""OUT OF MEMORY"" condition. Sure enough, these all succeeded (up to the 2GB limit)."
;positive;I'm quite new to this wonderfull tool that selenium is, and i'm trying to make some examples tests in my web app (html/JS). I managed to select some (most) elements withtheir id with the command but i'm unable to find some elements that do not have an tag. I tried these following lines without result, as i have have an a mix of the two aboce (alt and src in xpath and cssSelector This element HTML code is If somebody could help me, that would be very nice :) Thanks, and have a good day !
;neutral;OR do whatever you need to to make the bottom, left and right borders look right and then just hide the top border with this hacky code: . Then feel really guilty about using it.
;neutral;The StackOverflow transcripts are enormous, and sometimes I want to link to a little bit within it. How do I create an HTML anchor in a FogBugz wiki page?
;negative;Google showed me: However, it removes the blinking carets from ALL of your applications [which includes eclipse], so you probably won't want that ._. Unless.. you totally abhor blinking carets
;negative;This code is scary :(
;positive;I'm pretty new to Angular but loving it! I am trying to create a modal dialog to display a partial view. ui.bootstap.modal has an option which takes the URL to the partial view to be displayed. I have a route configured on my application module that looks like this: I would like to show the partial template defined as from the above routes. So in my controller I'm attempting to open the modal dialog like so: The modal dialog opens but the contents are just . Do I need to define the route on the server side or can I use Angular routing to return the partial? Thanks!
;positive;Here is the working solution.. Tested in Chrome/FireFox/Safari.. Split the setter into a separate method. Working grrrrreat! Enjoy... Controller: View:
;positive;Pretty new to this scene and trying to find some documentation to adopt best practices. We're building a fairly large content site which will consist of various media catalogs and I'm trying to find some comparable data / architectural models so that we can get a better idea of the approach we should use using a framework we've never made use of before. Any insight / help would be greatly appreciated!
;neutral;I don't think there is an official naming convention, but i've seen that Microsoft use m_ in the Microsoft.VisualBasic dll (via reflector).
;positive;I need to transform this : into this : I tried to use wrapAll with jquery, something like that : Any suggestions would be really appreciated :) Thank you very much !
;positive;I have a mobile web page with a table containing many rows. Each row has additional information. Ideally, when a user taps on each row, a new layer will display, covering the whole screen, that provides more information for each row. The layer can be closeable by tapping on the new layer itself. Is this something I can do with a to begin with? Or do these rows need to be divs instead? Please if someone could push me along, that would be excellent! Thanks.
;positive;I've been using a custom function for some time now to prevent clickjacking on certain sites. However, I've been surprised to find there's not a lot out there about how to do this 'idiomatically' using the various popular JavaScript frameworks. Are there users of jQuery, Dojo, YUI, and/or ExtJS that have used their framework to implement clickjacking protection? I'd love to see examples!
;neutral;i wonder what is the purpose for designer to monkey with your properties...
;neutral;I'm looking for experiences with deploying Crystal reports (the basic version, bundled with VS2008) into a production environment. Are there any restrictions? Does it limit the number of concurrent users? Other than downloading and installing the CRRedist2008_x86.msi on the production server, anything to worry about? (And judging from the comments here and other places, yes it would be better to find another solution, but unless there's something free that works with VS2008/IIS6, we're stuck with it for now).
;neutral;I maintain an application which, during the course of two years, has constantly required new hardware to be even usable, due to the amount of new users / new data inserted. However, justifying the investiment is sometimes very hard to do. I started to wonder - how can I establish the maximum number of users a web application currently suports? I thought of using JMeter scripts but they can get really nasty to implement when having to simulate file transfers and decison trees. What do you guys use?
;neutral;There was .
;neutral;This works in all browsers on Windows. It's an os-level thing, not a browser-level thing.
;neutral;Diodeus: You ought to post that as an answer.
;neutral;What will you be doing with the images? Displaying them in the browser?
;neutral;Only way I could figure out how to do it without just moving the file and telling the user was to pass it off to the browser.
;negative;Is it to use the ViewData argument? As you already have seen that would be absolutely horrible. What I want to know is this: What is the recommended way to pass this sort of layout configuration to the partial view? By using a view model of course: and then: and then: and then: and then: and so on...
;positive;I use following code for displaying three simple rollover images over one main background image. The code works absolutely fine with Chrome, but unluckily not with Mozilla! I hope, somebody might have an idea to improve my lines! Thank you already very much!
